date,value
2023-05-24,140.00999450683594
2023-05-25,139.9199981689453
2023-05-26,141.08999633789062
2023-05-30,140.83999633789062
2023-05-31,139.61000061035156
2023-06-01,140.66000366210938
2023-06-02,143.72999572753906
2023-06-05,143.24000549316406
2023-06-06,144.2100067138672
2023-06-07,145.27000427246094
2023-06-08,145.3300018310547
2023-06-09,145.16000366210938
2023-06-12,146.1199951171875
2023-06-13,147.52999877929688
2023-06-14,147.25
2023-06-15,148.9499969482422
2023-06-16,148.8300018310547
2023-06-20,146.83999633789062
2023-06-21,146.6300048828125
2023-06-22,146.02999877929688
2023-06-23,144.77000427246094
2023-06-26,145.64999389648438
2023-06-27,147.42999267578125
2023-06-28,147.17999267578125
2023-06-29,148.3300018310547
2023-06-30,149.63999938964844
2023-07-03,150.00999450683594
2023-07-05,149.3699951171875
2023-07-06,148.14999389648438
2023-07-07,148.52000427246094
2023-07-10,149.85000610351562
2023-07-11,151.5399932861328
2023-07-12,152.24000549316406
2023-07-13,152.9600067138672
2023-07-14,152.05999755859375
2023-07-17,152.35000610351562
2023-07-18,153.2899932861328
2023-07-19,154.0500030517578
2023-07-20,153.88999938964844
2023-07-21,154.11000061035156
2023-07-24,154.5399932861328
2023-07-25,154.64999389648438
2023-07-26,155.0
2023-07-27,153.63999938964844
2023-07-28,154.39999389648438
2023-07-31,154.8800048828125
2023-08-01,154.25
2023-08-02,152.77999877929688
2023-08-03,152.02000427246094
2023-08-04,151.33999633789062
2023-08-07,152.6199951171875
2023-08-08,151.86000061035156
2023-08-09,151.4199981689453
2023-08-10,151.24000549316406
2023-08-11,151.27000427246094
2023-08-14,151.24000549316406
2023-08-15,149.25
2023-08-16,148.16000366210938
2023-08-17,147.02000427246094
2023-08-18,147.27999877929688
2023-08-21,147.25
2023-08-22,146.6699981689453
2023-08-23,147.88999938964844
2023-08-24,146.47000122070312
2023-08-25,147.2100067138672
2023-08-28,148.30999755859375
2023-08-29,149.97999572753906
2023-08-30,150.4499969482422
2023-08-31,149.9199981689453
2023-09-01,150.5399932861328
2023-09-05,148.67999267578125
2023-09-06,148.1699981689453
2023-09-07,147.5800018310547
2023-09-08,147.64999389648438
2023-09-11,147.88999938964844
2023-09-12,147.6999969482422
2023-09-13,147.11000061035156
2023-09-14,148.8300018310547
2023-09-15,147.5800018310547
2023-09-18,146.58999633789062
2023-09-19,146.35000610351562
2023-09-20,145.67999267578125
2023-09-21,143.25999450683594
2023-09-22,142.69000244140625
2023-09-25,143.0500030517578
2023-09-26,141.0399932861328
2023-09-27,141.08999633789062
2023-09-28,142.07000732421875
2023-09-29,141.69000244140625
2023-10-02,140.08999633789062
2023-10-03,138.41000366210938
2023-10-04,139.1999969482422
2023-10-05,138.8000030517578
2023-10-06,140.0
2023-10-09,141.0
2023-10-10,142.0800018310547
2023-10-11,142.3800048828125
2023-10-12,140.60000610351562
2023-10-13,140.2899932861328
2023-10-16,142.0399932861328
2023-10-17,142.74000549316406
2023-10-18,140.47999572753906
2023-10-19,138.74000549316406
2023-10-20,137.00999450683594
2023-10-23,136.13999938964844
2023-10-24,137.00999450683594
2023-10-25,135.5
2023-10-26,135.22000122070312
2023-10-27,133.66000366210938
2023-10-30,134.7100067138672
2023-10-31,135.8300018310547
2023-11-01,136.2899932861328
2023-11-02,139.30999755859375
2023-11-03,141.58999633789062
2023-11-06,140.85000610351562
2023-11-07,140.5500030517578
2023-11-08,140.32000732421875
2023-11-09,139.1300048828125
2023-11-10,140.75999450683594
2023-11-13,140.5800018310547
2023-11-14,144.58999633789062
2023-11-15,145.27000427246094
2023-11-16,144.7899932861328
2023-11-17,145.49000549316406
2023-11-20,146.07000732421875
2023-11-21,145.8000030517578
2023-11-22,146.47999572753906
2023-11-24,146.91000366210938
2023-11-27,146.61000061035156
2023-11-28,146.47000122070312
2023-11-29,147.0500030517578
2023-11-30,148.3000030517578
2023-12-01,150.52999877929688
2023-12-04,150.60000610351562
2023-12-05,149.25999450683594
2023-12-06,149.30999755859375
2023-12-07,150.10000610351562
2023-12-08,150.57000732421875
2023-12-11,151.91000366210938
2023-12-12,152.17999267578125
2023-12-13,155.41000366210938
2023-12-14,157.52999877929688
2023-12-15,156.41000366210938
2023-12-18,155.8699951171875
2023-12-19,157.17999267578125
2023-12-20,154.5800018310547
2023-12-21,156.47999572753906
2023-12-22,157.00999450683594
2023-12-26,157.91000366210938
2023-12-27,158.05999755859375
2023-12-28,158.41000366210938
2023-12-29,157.8000030517578
2024-01-02,157.85000610351562
